도서관명,시도명,시군구명,도서관유형,휴관일,운영시작시각,운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자
나운작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 법정 공휴일,9:00,18:00,50,13859,8,0,3,14,전라북도 군산시 대학로333,전라북도 군산시청,063-454-5663,184,184,http://lib.gunsan.go.kr,35.9643539,126.6935863,2015-09-01
산단작은도서관,전라북도,군산시,작은도서관,매주 일요일 및 법정 공휴일,10:00,19:00,46,9628,11,0,3,14,전라북도 군산시 산단남북로169,전라북도 군산시청,063-461-5130,201.6,201.6,http://lib.gunsan.go.kr,35.9614723,126.5606364,2015-09-01
울주선바위도서관,울산광역시,울주군,공공도서관,"매주 월요일, 일요일을 제외한 국가지정공휴일",9:00,22:00,814,57412 ,136,8844 ,3,14,울산광역시 울주군 범서읍 점촌3길 40,울산광역시 울주군청,052-211-5773,"4,546","7,815.69",http://www.uljulib.or.kr,35.5731532,129.2374088,2015-09-30
울주옹기종기도서관,울산광역시,울주군,공공도서관,"매주 월요일, 일요일을 제외한 국가지정공휴일",9:00,22:00,352,88219 ,55,5503,3,14,울산광역시 울주군 온양읍 온양로 38-1,울산광역시 울주군청,052-239-7413,"4,690","1,490",http://www.uljulib.or.kr,35.4127777,129.2765417,2015-09-30
울주도서관,울산광역시,울주군,공공도서관,"매주 월요일, 일요일을 제외한 국가지정공휴일",9:00,22:00,790,200137 ,296,15812 ,5,14,울산광역시 울주군 언양읍 언양로 109,울산광역시 교육청,052-255-8131,"9,865","4,544.18",http://www.usul.or.kr,35.5584419,129.1377361,2015-09-30
범서작은도서관,울산광역시,울주군,작은도서관,"매주 토, 일요일",9:00,18:00,16,3468 ,0,0,3,14,울산광역시 울주군 범서읍 송현길 72,울산광역시 울주군청,052-211-1386,,74.25,http://www.uljulib.or.kr,35.5688688,129.2302498,2015-09-30
해오름작은도서관,울산광역시,울주군,작은도서관,"매주 토, 일요일",9:00,18:00,15,6627 ,0,0,3,14,울산광역시 울주군 서생면 해맞이로 894,울산광역시 울주군청,052-238-0245,,66,http://www.uljulib.or.kr,35.3499654,129.325925,2015-09-30
늘푸름작은도서관,울산광역시,울주군,작은도서관,"매주 월, 일요일",9:00,18:00,20,6511 ,0,0,3,14,울산광역시 울주군 청량면 신덕하3길 5,울산광역시 울주군청,052-257-1755,,61,http://www.uljulib.or.kr,35.4931944,129.3061152,2015-09-30
웅촌작은도서관,울산광역시,울주군,작은도서관,"매주 월, 일요일",9:00,18:00,12,5846 ,0,0,3,14,울산광역시 울주군 웅촌면 새초천길 12,울산광역시 울주군청,052-221-2637,,66,http://www.uljulib.or.kr,35.461375,129.2083139,2015-09-30
가지산작은도서관,울산광역시,울주군,작은도서관,매주 월요일,9:00,18:00,10,5796 ,0,0,3,14,울산광역시 울주군 상북면 도동신리로 5,울산광역시 울주군청,052-254-1240,,72,http://www.uljulib.or.kr,35.590515,129.091325,2015-09-30
느티나무작은도서관,울산광역시,울주군,작은도서관,"매주 토, 일요일",9:00,18:00,12,4157 ,0,0,3,14,울산광역시 울주군 삼동면 삼동로 777,울산광역시 울주군청,052-254-0177,,56,http://www.uljulib.or.kr,35.5237661,129.1575837,2015-09-30
대덕도서관,울산광역시,울주군,작은도서관,매주 월요일,9:00,18:00,61,15180 ,0,0,3,14,울산광역시 울주군 온산읍 명봉거남로 46,울산광역시 울주군청,052-229-9695,,600,http://www.uljulib.or.kr,35.4384937,129.3153397,2015-09-30
동백작은도서관,울산광역시,울주군,작은도서관,매주 월요일,9:00,18:00,12,11118 ,0,0,3,14,울산광역시 울주군 온산읍 덕신로 303,울산광역시 울주군청,052-229-9340,,132,http://www.uljulib.or.kr,35.434635,129.31465,2015-09-30
은행나무작은도서관,울산광역시,울주군,작은도서관,"매주 토, 일요일",9:00,18:00,6,13039 ,0,0,3,14,울산광역시 울주군 범서읍 점촌5길 39-7,울산광역시 울주군청,052-229-9373,,76,http://www.uljulib.or.kr,35.569424,129.2391332,2015-09-30
한누리작은도서관,울산광역시,울주군,작은도서관,"매주 월, 일요일",9:00,18:00,24,2967 ,0,0,3,14,울산광역시 울주군 삼남면 울산역로 345,울산광역시 울주군청,052-229-9410,,67,http://www.uljulib.or.kr,35.5600534,129.1227166,2015-09-30
하남시나룰도서관,경기도,하남시,공공도서관,국가지정공휴일,08:00,24:00,575,126287,162,8511,5,21,경기도 하남시 덕풍북로 180(덕풍동),경기도 하남시청,031-790-6887,101296,3486.58,http://www.hanamlib.go.kr/nalib,37.55337768,127.2084368,2015-08-21
하남시신장도서관,경기도,하남시,공공도서관,국가지정공휴일,08:00,24:00,416,166045,158,4445,5,21,경기도 하남시 하남대로 740(신장동),경기도 하남시청,031-795-0694,4000,2144.64,http://www.hanamlib.go.kr/silib,37.5378807,127.2143769,2015-08-21
중앙도서관,경기도,포천시,공공도서관,"매월마지막주 금요일, 설연휴, 추석연휴, 1월1일",09:00,00:00,548,69808,66,1033,7,14,경기도 포천시 중앙로 207번길 26,경기도 포천시청,031-538-3911,6815,4919,http://lib.pcs21.net/center/,37.905267480557114,127.20642359097943,2015-09-01
소흘도서관,경기도,포천시,공공도서관,"매월마지막주 월요일, 설연휴, 추석연휴, 1월1일",09:00,00:00,285,58183,61,1351,7,14,경기도 포천시 소흘읍 송우로 101-29,경기도 포천시청,031-538-3951,3992,1985,http://lib.pcs21.net/sh/,37.82964152122758,127.13756303523516,2015-09-01
가산도서관,경기도,포천시,공공도서관,"매주 금요일, 설연휴, 추석연휴, 1월1일",09:00,20:00,212,17112,38,761,7,14,경기도 포천시 가산로 선마로 223,경기도 포천시청,031-538-3981,6648,998,http://lib.pcs21.net/gs/,,,2015-09-01
일동도서관,경기도,포천시,공공도서관,"매주 월요일, 설연휴, 추석연휴, 1월1일",09:00,00:00,260,66314,56,2608,7,14,경기도 포천시 일동면 화동로 1021,경기도 포천시청,031-538-3931,1745,2000,http://lib.pcs21.net/id/,37.95493380183031,127.31555318796451,2015-09-01
영중꿈나무도서관,경기도,포천시,어린이도서관,"매주 일요일, 월요일, 설연휴, 추석연휴, 1월1일",09:00,18:00,68,29959,5,1717,7,14,경기도 포천시 영중면 양문로 151,경기도 포천시청,031-538-3941,6600,611,http://lib.pcs21.net/yj/,38.00570792110845,127.2454907330002,2015-09-01
영북도서관,경기도,포천시,공공도서관,"매주 금요일, 설연휴, 추석연휴, 1월1일",09:00,00:00,77,18880,40,893,7,14,경기도 포천시 영북면 운천안길 3,경기도 포천시청,031-538-3972,1382,1127,http://lib.pcs21.net/yb/,38.08772181569033,127.27423001937824,2015-09-01
금산인삼고을도서관,충청남도,금산군,공공도서관,"국가지정공휴일, 매주월요일",9:00,23:00,300,56733 ,3,1627 ,10,14,충청남도 금산군 금산읍 금산로 1543,충청남도 금산군청,041-750-4461,283,1172,http://www.gspl.kr,36.111274,127.4912762,2015-09-30
금산기적의도서관,충청남도,금산군,공공도서관,"국가지정공휴일, 매주월요일",9:00,18:00,100,51035 ,24,1456 ,10,14,충청남도 금산군 금산읍 비단로 296-13,충청남도 금산군청,041-750-4482,3829,528,http://www.gspl.kr,36.1109991,127.4906171,2015-09-30
추부도서관,충청남도,금산군,공공도서관,"국가지정공휴일, 매주월요일",9:00,22:00,200,34576 ,16,538,10,14,충청남도 금산군 추부면 하마전로 31,충청남도 금산군청,041-750-2966,296,563,http://www.gspl.kr,36.1909283,127.4700975,2015-09-30
진산도서관,충청남도,금산군,공공도서관,"국가지정공휴일, 매주 일요일",9:00,21:00,120,20516 ,11,0,10,14,충청남도 금산군 진산면 읍내로 63,충청남도 금산군청,041-752-5651,897,698,http://www.gspl.kr,36.1438881,127.3698109,2015-09-30
금산작은도서관,충청남도,금산군,작은도서관,"매주 일요일, 월요일",10:00,22:00,20,5885 ,2,0,10,14,충청남도 금산군 금산읍 방아동 4길,충청남도 금산군청,041-754-1318,116,116,http://www.gspl.kr,36.0971783,127.4915523,2015-09-30
제원작은도서관,충청남도,금산군,작은도서관,"매주 일요일, 월요일",13:00,21:00,20,5565 ,2,0,10,14,충청남도 금산군 제원면 제원로 21,충청남도 금산군청,070-4244-3577,93,93,http://www.gspl.kr,36.1130544,127.5467774,2015-09-30
군북작은도서관,충청남도,금산군,작은도서관,"매주 일요일, 월요일",13:00,21:00,20,4952 ,2,0,10,14,충청남도 금산군 군북면 군북로 701,충청남도 금산군청,041-754-2831,160,160,http://www.gspl.kr,36.166411,127.5260219,2015-09-30
남일작은도서관,충청남도,금산군,작은도서관,"매주 일요일, 월요일",13:00,21:00,20,3943 ,2,0,10,14,충청남도 금산군 남일면 상초현길 10,충청남도 금산군청,041-753-7919,147,147,http://www.gspl.kr,36.0448224,127.5042748,2015-09-30
영천시립도서관,경상북도,영천시,공공도서관,매주 화요일 국가지정공휴일,9:00,23:00,630,88188,72,387,5,14,경상북도 영천시 중앙동 1길 80,경상북도 영천시청,054-339-7777,"12,857",4391.32,http://www.yclib.go.kr,35.97554,128.93088,2015-09-30
단포작은도서관,경상북도,영천시,작은도서관,"매주 화요일, 주말 국가지정공휴일",9:00,14:00,21,9631,1,0,3,14,경상북도 영천시 고경면 호국로 361-5,경상북도 영천시청,054-339-6732,,232,,35.9892978,129.0432299,2015-09-30
망정작은도서관,경상북도,영천시,작은도서관,매주 일요일 월요일  국가지정공휴일,14:00,19:00,21,6845,5,0,3,14,경상북도 영천시 고경면 호국로 361-5,경상북도 영천시청,054-339-6420,,232,,35.9721314,128.9503039,2015-09-30
등빛도서관,서울특별시,강서구,공공도서관,매월마지막주 월요일,09:00,22:00,386,44508 ,97,2155,5,14,서울특별시 강서구 강서로62길 48,학교법인세민학원,02-3664-6990,948,"2,281",http://lib.gangseo.seoul.kr,37.5615942,126.8367344,2015-11-04
곰달래도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,70,30234 ,93,835,5,14,서울특별시 강서구 강서로5길 50,학교법인세민학원,02-2065-3786,"3,210","1,641",http://lib.gangseo.seoul.kr,37.529061,126.8462943,2015-11-04
강서영어도서관,서울특별시,강서구,공공도서관,월요일,09:00,18:00,177,15674 ,31,1437,5,14,서울특별시 강서구 곰달래로57가길 26,학교법인세민학원,02-2061-2270,"3,278",541,http://lib.gangseo.seoul.kr,37.5345776,126.858419,2015-11-04
푸른들청소년도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,103,40856 ,33,10934 ,5,14,서울특별시 강서구 강서로45다길 71,학교법인세민학원,02-2691-1630,436,707,http://lib.gangseo.seoul.kr,37.5446502,126.8329898,2015-11-04
길꽃어린이도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,200,38382 ,27,696,5,14,서울특별시 강서구 금낭화로24길 5,영신교회,02-2663-4764,669,757,http://lib.gangseo.seoul.kr,37.5786732,126.8116303,2015-11-04
우장산숲속도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,166,27630 ,23,217,5,14,서울특별시 강서구 우현로 34,영신교회,02-2696-6689,"1,653",601,http://lib.gangseo.seoul.kr,37.5481777,126.8396835,2015-11-04
꿈꾸는어린이도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,271,42537 ,32,3005,5,14,서울특별시 강서구 공항대로 615,그리스도대학교,02-3663-4025,"1,100",855,http://lib.gangseo.seoul.kr,37.5472895,126.8711249,2015-11-04
가양도서관,서울특별시,강서구,공공도서관,월요일,09:00,22:00,411,14190 ,0,0,5,14,서울특별시 강서구 양천로 61길 101,그리스도대학교,02-3665-8797,"3,014","1,535",http://lib.gangseo.seoul.kr/small/index.jsp,37.5615572,126.8520553,2015-11-04
아리향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5681 ,0,0,3,14,"서울특별시 강서구 양천로 67가길 63, 2층(염창동주민센터)",미지회,02-2600-7326,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5537609,126.8687361,2015-11-04
생각열매 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6719 ,0,0,3,14,서울특별시 강서구 공항대로53가길 55,새마을문고,02-2600-7356,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5557808,126.8583474,2015-11-04
등마루골 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5843 ,0,0,3,14,서울특별시 강서구 등촌로143,,02-2600-7381,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5425682,126.8623409,2015-11-04
큰마음 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5109 ,0,0,3,14,서울특별시 강서구 화곡로63길 96,새마을문고,02-2600-7448,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5588432,126.8457104,2015-11-04
초록향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6037 ,0,0,3,14,서울특별시 강서구 초록마을로 5길 29,,02-2600-7474,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5440117,126.8454609,2015-11-04
꿈터 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7035 ,0,0,3,14,서울특별시 강서구 곰달래로 79,새마을문고,02-2600-7515,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5304302,126.8393783,2015-11-04
옹달샘 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,4540 ,0,0,3,14,서울특별시 강서구 곰달래로37길 13,곰달래봉사단,02-2600-7545,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5317911,126.8522661,2015-11-04
책마루 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6698 ,0,0,3,14,서울특별시 강서구 강서로33가길 17,새마을문고,02-2600-7577,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5425117,126.8362118,2015-11-04
볏고을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6065 ,0,0,3,14,서울특별시 강서구 곰달래로57가길26,,02-2600-2275,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5345682,126.8585153,2015-11-04
역마을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,4253 ,0,0,3,14,서울특별시 강서구 화곡로312,,02-2600-7660,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5517608,126.8478771,2015-11-04
배다리 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7200 ,0,0,3,14,서울특별시 강서구 곰달래로25길 45,,02-2600-7701,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5326797,126.8461278,2015-11-04
내발산 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7771 ,0,0,3,14,서울특별시 강서구 강서로52길89,새마을문고,02-2600-7756,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5575099,126.8410165,2015-11-04
도란도란쉼터 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7934 ,0,0,3,14,서울특별시 강서구 허준로30,,02-2600-7778,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5694529,126.842516,2015-11-04
구암마을 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,6179 ,0,0,3,14,서울특별시 강서구 허준로 93,버팀목,02-2600-7813,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.56737,126.8490987,2015-11-04
도리샘 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5340 ,0,0,3,14,서울특별시 강서구 허준로 202,,02-2600-7856,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.56737,126.8490987,2015-11-04
책향기 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,8918 ,0,0,3,14,서울특별시 강서구 강서로47길 54,새마을문고,02-2600-7874,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5530936,126.830962,2015-11-04
송정 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,5664 ,0,0,3,14,서울특별시 강서구 송정로 45,새마을문고,02-2600-7932,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5588147,126.8079641,2015-11-04
글벗누리 작은도서관,서울특별시,강서구,작은도서관,일요일,09:00,18:00,0,7515 ,0,0,3,14,서울특별시 강서구 방화동로124-1,새마을문고,02-2600-7962,,,http://lib.gangseo.seoul.kr/small/index.jsp,37.5715082,126.8100193,2015-11-04
